dataset	cell_type	genes	p	p.adjust	absdpsi
andreoletti	B	MICU2	0.514158283476817	0.796966220732748	0.0167110651631984
andreoletti	B	NA	0.514268383309436	0.796966220732748	0.0582131776425922
andreoletti	B	C10orf143	0.514279901818962	0.796966220732748	0.0211242326094819
andreoletti	B	NA	0.514607209345852	0.797213717864739	0.0627271322393148
andreoletti	B	SFPQ	0.514707897601717	0.797213717864739	0.0287405286057769
andreoletti	B	TRMT11	0.515090427594909	0.797338566343745	0.0435130065163457
andreoletti	B	TRPM7	0.515131629800461	0.797338566343745	0.0165946671364127
andreoletti	B	ANO9	0.515520709725782	0.797338566343745	0.0345450053180935
andreoletti	B	TM2D3	0.515672571657316	0.797338566343745	0.0183370199942406
andreoletti	B	DPH1,OVCA2	0.515708992553604	0.797338566343745	0.0189114098935776
andreoletti	B	CLEC2D	0.515721878706984	0.797338566343745	0.0103675965177408
andreoletti	B	SERP1	0.515826166756361	0.797338566343745	0.00413670309864703
andreoletti	B	CCDC57	0.515947146289308	0.797338566343745	0.011465916783032
andreoletti	B	MSTO1	0.515995982863544	0.797338566343745	0.0161851841475309
andreoletti	B	BIRC6	0.516315181372016	0.797557709344511	0.0365529476199409
andreoletti	B	FRYL	0.516406203189917	0.797557709344511	0.0370260041613374
andreoletti	B	ROCK1	0.516852582249861	0.798039723645342	0.0176763361123528
andreoletti	B	TPP2	0.517054445215434	0.798144043614371	0.0180770928495511
andreoletti	B	POLR1D	0.517364856485665	0.798415825005013	0.00935710535352408
andreoletti	B	NR3C1	0.517608830786752	0.798584964009779	0.0162850879281953
andreoletti	B	HUWE1	0.517854311385769	0.79862749564106	0.02203691824068
andreoletti	B	ZRSR2	0.517905160390484	0.79862749564106	0.018955496476716
andreoletti	B	EIF2AK3	0.518451929137569	0.799036753714467	0.0228599214533691
andreoletti	B	NMT2	0.518586160115077	0.799036753714467	0.0405695582493308
andreoletti	B	ABHD11	0.518622748452361	0.799036753714467	0.0169871932903575
andreoletti	B	ESYT2	0.518818435607249	0.799036753714467	0.0413602457343398
andreoletti	B	IRAK2	0.518986679998882	0.799036753714467	0.0359560986805086
andreoletti	B	LRSAM1	0.519017202327574	0.799036753714467	0.0183714211121991
andreoletti	B	VPS52	0.519243356071352	0.799036753714467	0.0107645961660108
andreoletti	B	NR2C1	0.519275602977355	0.799036753714467	0.0207136185567474
andreoletti	B	TBC1D22A	0.519394523843229	0.799036753714467	0.0155586702043444
andreoletti	B	ANAPC4	0.519515062485731	0.799036753714467	0.0143342097920434
andreoletti	B	NA	0.519903112465685	0.799426700487339	0.20856794375101
andreoletti	B	XPOT	0.520396088007561	0.799977742118193	0.0105441718577304
andreoletti	B	AP4M1	0.520549155379299	0.79997812643745	0.0403469086222377
andreoletti	B	PUM2	0.520665554948688	0.79997812643745	0.0353163754034408
andreoletti	B	GNL1	0.521072377568118	0.800396262571033	0.0269299990595976
andreoletti	B	ABHD10	0.521222486779553	0.800419958380073	0.00846849063887845
andreoletti	B	PPP4R1	0.521360657860116	0.800425313785241	0.0116831575570512
andreoletti	B	NA	0.5216075219195	0.800597495549481	0.189192156700796
andreoletti	B	NFRKB	0.522623802152089	0.801455420899407	0.0320136347378193
andreoletti	B	NA	0.522642484532285	0.801455420899407	0.128891991522783
andreoletti	B	LARP7	0.522652657431372	0.801455420899407	0.0115197122522719
andreoletti	B	ZNF525	0.522743527910507	0.801455420899407	0.0482204632159819
andreoletti	B	DOP1A	0.522928115793345	0.801455420899407	0.052882473156562
andreoletti	B	SYT11	0.522975622118105	0.801455420899407	0.0285229442592079
andreoletti	B	MAPK8IP3	0.523135644238326	0.801493976207365	0.0173613106937883
andreoletti	B	ZNF282	0.523872540217185	0.802138969084066	0.0156582998147273
andreoletti	B	RPAP3	0.523951834929615	0.802138969084066	0.00878709165039138
andreoletti	B	PCED1B-AS1	0.523961547700546	0.802138969084066	0.0144882073024957
andreoletti	B	HACL1,COLQ	0.524334258796865	0.802502832868857	0.0122408674881297
andreoletti	B	NA	0.524502605917689	0.802553807149544	0.0641937011333573
andreoletti	B	USP9X	0.524746407274501	0.802709797787683	0.00915252413497092
andreoletti	B	CTC-559E9.4,ZNF506	0.524982714503794	0.802709797787683	0.0272107200126537
andreoletti	B	TTN-AS1	0.52513523566256	0.802709797787683	0.026010046425077
andreoletti	B	PIK3C2B	0.525300760504405	0.802709797787683	0.0149723660050905
andreoletti	B	R3HDM1	0.525328933116133	0.802709797787683	0.0219602628832058
andreoletti	B	TRIM5	0.525414961028788	0.802709797787683	0.026689819028852
andreoletti	B	LTO1	0.52597205739028	0.802753991026539	0.0366858609625315
andreoletti	B	HBP1	0.526207174943325	0.802753991026539	0.0154495581586749
andreoletti	B	DBF4	0.526343629841527	0.802753991026539	0.0139231728504661
andreoletti	B	NA	0.526410706118166	0.802753991026539	0.120621854118055
andreoletti	B	N6AMT1	0.526455472022931	0.802753991026539	0.0315609845830134
andreoletti	B	DNAJB14	0.526509393643601	0.802753991026539	0.00887542899798199
andreoletti	B	KMT2D	0.52682744991155	0.802753991026539	0.0206189225667562
andreoletti	B	VPS50	0.527143921032438	0.802753991026539	0.0144845621253501
andreoletti	B	NA	0.527388738319197	0.802753991026539	0.112371964537774
andreoletti	B	NA	0.52738956490081	0.802753991026539	0.151429727431229
andreoletti	B	NA	0.527566018602014	0.802753991026539	0.0912975844793441
andreoletti	B	ZNF550	0.527722196596243	0.802753991026539	0.0443397979534429
andreoletti	B	VPS8	0.527871989911114	0.802753991026539	0.0275843218435035
andreoletti	B	PDLIM7	0.527954460228532	0.802753991026539	0.0127806986277938
andreoletti	B	TBC1D22B	0.528031905299316	0.802753991026539	0.0306865029397785
andreoletti	B	ANKRD36C	0.528041544502747	0.802753991026539	0.0376265277823606
andreoletti	B	PRMT1	0.528166977405549	0.802753991026539	0.0136936744014854
andreoletti	B	PRMT3	0.528168370560579	0.802753991026539	0.0202672156172913
andreoletti	B	ZSCAN30	0.528181829147368	0.802753991026539	0.0247314777401684
andreoletti	B	RCOR3	0.52837973002483	0.802753991026539	0.0154496910335183
andreoletti	B	CYP51A1,CTB-161K23.4,CTB-161K23.3	0.528561104099019	0.802753991026539	0.0282254269515321
andreoletti	B	BLOC1S5,BLOC1S5-TXNDC5,EEF1E1-BLOC1S5	0.528707065742537	0.802753991026539	0.0289895165182411
andreoletti	B	SURF6,MED22	0.528834297067445	0.802753991026539	0.0218877440933235
andreoletti	B	SPSB2	0.528837683062488	0.802753991026539	0.10061871562147
andreoletti	B	TRIP11	0.529100908940996	0.802753991026539	0.0538605801380842
andreoletti	B	MAN2C1	0.52910875454059	0.802753991026539	0.0142683467217234
andreoletti	B	RP11-298J23.10,TOMM6	0.529225116152224	0.802753991026539	0.00687551890443289
andreoletti	B	ZNF280D,RP11-566D24.2	0.529226003170449	0.802753991026539	0.0224634103177518
andreoletti	B	PCM1	0.529411161520753	0.802769871543833	0.0251633957770963
andreoletti	B	FUT11	0.529620159569603	0.802769871543833	0.0455054903181297
andreoletti	B	CEP83	0.529641707272988	0.802769871543833	0.0202805100149864
andreoletti	B	TXNDC5,BLOC1S5-TXNDC5	0.530091841881915	0.803092146080924	0.0139471167035261
andreoletti	B	ATRIP,TREX1	0.530274621213464	0.803092146080924	0.0084706318568796
andreoletti	B	RP4-534D1.6,TESK2	0.530492311200782	0.803092146080924	0.0180909684846117
andreoletti	B	SRRM2	0.530507454882675	0.803092146080924	0.0295720851603517
andreoletti	B	RFTN1	0.530529995879809	0.803092146080924	0.0242022945722569
andreoletti	B	MSH5,MSH5-SAPCD1	0.5314048700282	0.804107824851968	0.0265278294856264
andreoletti	B	RLIM	0.531542861945651	0.804107824851968	0.0182053525490566
andreoletti	B	KDM4B	0.53181363008766	0.804107824851968	0.0249312020704363
andreoletti	B	RBL1	0.531957464731413	0.804107824851968	0.0148032849198377
andreoletti	B	NA	0.532190515912231	0.804107824851968	0.0708771355023714
andreoletti	B	RP11-729L2.2,SMAD4	0.532377214070422	0.804107824851968	0.0440634027371839
andreoletti	B	GPATCH1	0.532413491574467	0.804107824851968	0.0301274892750391
andreoletti	B	ACIN1	0.532516392449984	0.804107824851968	0.0127434538102738
andreoletti	B	CDHR3	0.532597695067185	0.804107824851968	0.036331621021778
andreoletti	B	EIF4G3	0.532629498432172	0.804107824851968	0.0257021482307888
andreoletti	B	ARHGEF7	0.532699410290223	0.804107824851968	0.0286412784608758
andreoletti	B	NA	0.532824602770831	0.804107824851968	0.0569264413797032
andreoletti	B	PPHLN1	0.533190088134551	0.804455113933394	0.01592825561406
andreoletti	B	POP5	0.533624451635628	0.804906120830085	0.0172157458691992
andreoletti	B	MTMR6	0.533782950069336	0.80494089628573	0.0131919530239284
andreoletti	B	VGLL4	0.534262295875844	0.805321636351038	0.0267887398285219
andreoletti	B	ARID3B	0.534306446598038	0.805321636351038	0.010909440241985
andreoletti	B	MFSD11	0.534891206858611	0.805898365516456	0.0145529258343309
andreoletti	B	COG7	0.534960298159586	0.805898365516456	0.015950948931959
andreoletti	B	BPGM	0.535246234697711	0.80609452498368	0.0206366540762735
andreoletti	B	SMARCC2	0.53536178531223	0.80609452498368	0.0120593539115632
andreoletti	B	IL12RB1	0.536130418659705	0.806429316384893	0.0136267695894287
andreoletti	B	GLUD1P3	0.536191752539618	0.806429316384893	0.0420502665523802
andreoletti	B	FAM136A	0.536229267937225	0.806429316384893	0.0230602722126622
andreoletti	B	AIMP1	0.536307779966387	0.806429316384893	0.0125103479948538
andreoletti	B	OPA3	0.536400464614045	0.806429316384893	0.017386670835886
andreoletti	B	HDAC1	0.53640490056115	0.806429316384893	0.00488069230879877
andreoletti	B	TLE1	0.536533992425688	0.806429316384893	0.023561148535283
andreoletti	B	PCM1	0.536679114724302	0.806443483895456	0.0249669593053893
andreoletti	B	PUS3	0.536967606389252	0.806673024461913	0.0283439550209159
andreoletti	B	MAP4K3-DT	0.537183813565328	0.806701481445664	0.0261024503916846
andreoletti	B	FPGS	0.537472631557736	0.806701481445664	0.0231293480437806
andreoletti	B	DNMT1	0.537678775015588	0.806701481445664	0.0184777226917748
andreoletti	B	NA	0.537725394042376	0.806701481445664	0.0714368883825782
andreoletti	B	ZUP1	0.537786102204914	0.806701481445664	0.0256873673420686
andreoletti	B	NA	0.537855556467077	0.806701481445664	0.202187965520887
andreoletti	B	CDKAL1	0.53793672740521	0.806701481445664	0.0130596373569365
andreoletti	B	SOX5	0.538261971972395	0.806704657081545	0.0356925329096984
andreoletti	B	NA	0.538503985332454	0.806704657081545	0.0533212610371168
andreoletti	B	KLF3	0.538528439546784	0.806704657081545	0.0165396294133329
andreoletti	B	ZNF567	0.538550467256906	0.806704657081545	0.0389866996458486
andreoletti	B	MARK3	0.538617546575731	0.806704657081545	0.0782730502960232
andreoletti	B	PSMB5	0.538984785740606	0.80684313758386506	0.0204052537129688
andreoletti	B	UCHL5	0.539091584646586	0.80684313758386506	0.0185991165296055
andreoletti	B	ITSN2	0.539117297550989	0.80684313758386506	0.0179533765330963
andreoletti	B	MRPS5	0.539644852176165	0.807219891409927	0.0106865487001244
andreoletti	B	NOP16	0.539766972860405	0.807219891409927	0.016558734818979
andreoletti	B	SREK1	0.539776518334688	0.807219891409927	0.0160298934683375
andreoletti	B	KANSL2	0.540020828873266	0.807325457077388	0.0114616155867539
andreoletti	B	PSMC1	0.540399470299446	0.807325457077388	0.0100135065288773
andreoletti	B	ZNF383	0.540447108226179	0.807325457077388	0.0168330254657297
andreoletti	B	RB1CC1	0.540534726289327	0.807325457077388	0.00757315056514984
andreoletti	B	CARD19	0.540651345680509	0.807325457077388	0.0214006976555106
andreoletti	B	CFAP410	0.540798910297166	0.807325457077388	0.0227278379057138
andreoletti	B	TUBGCP4	0.54100817093868	0.807325457077388	0.016840469883775
andreoletti	B	CHD1	0.541140501938363	0.807325457077388	0.0257590018086778
andreoletti	B	NA	0.541340899167122	0.807325457077388	0.120827244342987
andreoletti	B	TECPR1	0.541346610325979	0.807325457077388	0.0229649025488706
andreoletti	B	CDK7	0.541397381682575	0.807325457077388	0.0119655801522774
andreoletti	B	ZNF185	0.541477245820372	0.807325457077388	0.0396205639452845
andreoletti	B	MARK3	0.541703845531037	0.807460735889378	0.0226443286250443
andreoletti	B	SRSF2	0.542331414973463	0.808193480237535	0.0152457104458394
andreoletti	B	ZNF266	0.54285599266281	0.808539465366527	0.0232574565288997
andreoletti	B	RBSN	0.542962870648111	0.808539465366527	0.0184819344174731
andreoletti	B	CLCN3	0.543053219263122	0.808539465366527	0.0313444624187448
andreoletti	B	NA	0.543107781548574	0.808539465366527	0.0703706172687635
andreoletti	B	PIN1	0.543344795355805	0.808685494143358	0.00923229158498902
andreoletti	B	ITPR3	0.543582093550691	0.808685494143358	0.00907143917236079
andreoletti	B	IL10RA	0.54361409205834	0.808685494143358	0.00897868174514871
andreoletti	B	ESAM	0.544320200743531	0.809180733094839	0.0234912763584275
andreoletti	B	IDH3A	0.544411701775133	0.809180733094839	0.00656063959189501
andreoletti	B	NA	0.544427205590145	0.809180733094839	0.0413731027126753
andreoletti	B	GPCPD1	0.54449162908400806	0.809180733094839	0.00946748851069779
andreoletti	B	MRPL32	0.544807188542406	0.809447280376879	0.0315353454056451
andreoletti	B	ZBP1	0.545441696872971	0.81017105842375	0.0171369129713096
andreoletti	B	ACTR8	0.545566982300496	0.81017105842375	0.0137989719739807
andreoletti	B	FAM221A	0.546297974908384	0.81086337285544	0.0423655246370028
andreoletti	B	OCEL1	0.546573446265688	0.81086337285544	0.0364308609513768
andreoletti	B	PHF14	0.546734315637017	0.81086337285544	0.030336246638567
andreoletti	B	HDAC5	0.546772709653606	0.81086337285544	0.00799036726200231
andreoletti	B	KBTBD8	0.546993070835324	0.81086337285544	0.034249044393779
andreoletti	B	ORC3	0.547048899743112	0.81086337285544	0.019428637754171
andreoletti	B	IMPDH1	0.547054737112428	0.81086337285544	0.0375218444144572
andreoletti	B	RCC1	0.547337949122557	0.81086337285544	0.0341463095943489
andreoletti	B	ZCCHC2	0.547345702977521	0.81086337285544	0.0204059858550437
andreoletti	B	LEMD3	0.547397585713617	0.81086337285544	0.0188032214234455
andreoletti	B	OGFOD1	0.547786185183193	0.81103895940337	0.0111230937257066
andreoletti	B	NA	0.547822771537463	0.81103895940337	0.178576036603284
andreoletti	B	SMARCA4	0.547925529531303	0.81103895940337	0.0192692814419473
andreoletti	B	USP38	0.548087651815251	0.811068231506284	0.0256516445141401
andreoletti	B	MBTD1	0.548218254410355	0.811068231506284	0.0384291706774498
andreoletti	B	TRAPPC11	0.548494219706873	0.81127455144797	0.00848311787787437
andreoletti	B	WAC	0.548772396890464	0.811484039492417	0.0115024254767219
andreoletti	B	PRDM15	0.548999180337682	0.811560113244305	0.0394440661097006
andreoletti	B	STAM2	0.549456361401509	0.811560113244305	0.0134598108826338
andreoletti	B	ABCF1	0.549515075601847	0.811560113244305	0.0233840272746136
andreoletti	B	DHX16	0.549532552035828	0.811560113244305	0.0373197217035858
andreoletti	B	CCT6P1	0.549614747198629	0.811560113244305	0.0276297953773353
andreoletti	B	IL6ST	0.549643186237309	0.811560113244305	0.0437007501469709
andreoletti	B	WIPI2	0.550026509073677	0.811583183526971	0.0179676140007973
andreoletti	B	NA	0.550121916162601	0.811583183526971	0.0957598337872949
andreoletti	B	USP37	0.550150064824055	0.811583183526971	0.0212134916825544
andreoletti	B	NCAPH2	0.550205055768158	0.811583183526971	0.00757992349972803
andreoletti	B	BCOR	0.550424969575673	0.811706102776235	0.0263578586346548
andreoletti	B	BTRC	0.551229537467359	0.812184539657241	0.035044012406923
andreoletti	B	HDLBP	0.551288763474931	0.812184539657241	0.0324164249913365
andreoletti	B	SAFB	0.551459286681323	0.812184539657241	0.010813924250995
andreoletti	B	YTHDC1	0.551471912070955	0.812184539657241	0.0254554803499566
andreoletti	B	ODF2	0.551649002744327	0.812184539657241	0.0162823846863759
andreoletti	B	CLK4	0.551707820909325	0.812184539657241	0.0154950422376431
andreoletti	B	PRMT9	0.55189086012045	0.812184539657241	0.0323418338872127
andreoletti	B	USP15	0.551912861069356	0.812184539657241	0.00636441935884206
andreoletti	B	RRN3P2,RP11-426C22.3	0.551979363229951	0.812184539657241	0.0173145178580961
andreoletti	B	GOLGA1	0.552280026775231	0.812425791862673	0.0507303786025687
andreoletti	B	COPA	0.552680111144559	0.812726142569939	0.00761190212400584
andreoletti	B	HPS4	0.552804148230648	0.812726142569939	0.0314937409373824
andreoletti	B	ACAD9	0.552894463134825	0.812726142569939	0.0140220249701122
andreoletti	B	YBEY	0.553599706556345	0.813054005241487	0.018154792654771
andreoletti	B	NUDT9	0.553772100565304	0.813054005241487	0.0233209798547096
andreoletti	B	TMSB4X	0.554008318519294	0.813054005241487	0.0101103160002885
andreoletti	B	MAP3K9	0.554253381796347	0.813054005241487	0.0370435263738947
andreoletti	B	NDRG2	0.554354804983361	0.813054005241487	0.0452029796229662
andreoletti	B	PDXDC2P-NPIPB14P,PDXDC2P	0.554364039437559	0.813054005241487	0.0201658307251007
andreoletti	B	TRMU	0.554424739825957	0.813054005241487	0.0212902329326936
andreoletti	B	JAK1	0.554429561727567	0.813054005241487	0.00621842452413202
andreoletti	B	ATXN2L	0.554467527616419	0.813054005241487	0.0251007520715419
andreoletti	B	AK8	0.55448559368059	0.813054005241487	0.0337757278486178
andreoletti	B	U2SURP	0.554751039863418	0.813182803015707	0.0141131748560361
andreoletti	B	GEN1	0.554993976134634	0.813182803015707	0.0375178009616342
andreoletti	B	SLC30A9	0.555091318714186	0.813182803015707	0.0182359061845681
andreoletti	B	ZNF680	0.555120752454101	0.813182803015707	0.0578056319523996
andreoletti	B	ZAP70	0.55533565595172	0.81326885792025	0.0210482800558057
andreoletti	B	STARD7	0.555453187665875	0.81326885792025	0.0072933478521462
andreoletti	B	RMDN3	0.555767193399476	0.813438129017179	0.0189977077660111
andreoletti	B	TMEM222	0.555842544495838	0.813438129017179	0.00838262763615394
andreoletti	B	UBE2O	0.556155557101687	0.813695833543901	0.0185217611093155
andreoletti	B	RP11-574F11.4	0.55653880663653	0.814056147634974	0.0583662378057893
andreoletti	B	DNAJA3	0.556993852561874	0.814521276027367	0.0216506555050148
andreoletti	B	XXbac-BPG254B15.11,SNHG32	0.557156955326271	0.814559356827559	0.00496129294291575
andreoletti	B	AC002116.8,ALKBH6	0.557494292668062	0.814852085913993	0.0240783851398466
andreoletti	B	PBX3	0.557806221608373	0.815017703140835	0.0394693374141443
andreoletti	B	NA	0.55788188059514	0.815017703140835	0.0833304508704135
andreoletti	B	TBRG1	0.558156201875097	0.815218065309339	0.0213974921334831
andreoletti	B	AIG1	0.558378153166669	0.815341858542878	0.035840811366471
andreoletti	B	DEDD2,AC006486.14	0.558918424702085	0.815930286908497	0.0236798028169269
andreoletti	B	HAUS2	0.559116058952103	0.816018354212267	0.0249909795295947
andreoletti	B	RP11-108M9.4	0.559339965840052	0.816043655315893	0.0412718729147443
andreoletti	B	ASXL1	0.559544930366029	0.816043655315893	0.030158620446124
andreoletti	B	LARP1	0.55957336324868	0.816043655315893	0.0200315814633428
andreoletti	B	FNTA	0.559931687711638	0.816043655315893	0.0223265325860752
andreoletti	B	POLB	0.559958110094538	0.816043655315893	0.0296795337523636
andreoletti	B	SREK1	0.56032801040505	0.816043655315893	0.0125662434479155
andreoletti	B	TLR2	0.560387514665204	0.816043655315893	0.0320698317185998
andreoletti	B	RILPL2	0.56063983445135	0.816043655315893	0.0131837271757567
andreoletti	B	NUCB2	0.56089663694459	0.816043655315893	0.0289398779118852
andreoletti	B	DIS3	0.560997022160342	0.816043655315893	0.0169509193169008
andreoletti	B	TTC21A	0.561046838012751	0.816043655315893	0.0234230149156239
andreoletti	B	MBTD1	0.561115298338155	0.816043655315893	0.0353945463903539
andreoletti	B	HECTD1	0.561135820264756	0.816043655315893	0.0141824383235384
andreoletti	B	NA	0.561158762531257	0.816043655315893	0.0281676019058121
andreoletti	B	THRAP3	0.56124626482314	0.816043655315893	0.0140337596150848
andreoletti	B	MYO15B	0.56133038245522	0.816043655315893	0.0146800532590798
andreoletti	B	EEF2KMT	0.561815227085968	0.816396087228851	0.0392744000034945
andreoletti	B	MRPS18C	0.561847551197375	0.816396087228851	0.0126642475685747
andreoletti	B	SLF2	0.562294582527668	0.816845931058893	0.0267776826271512
andreoletti	B	PPP2R5C	0.562437257007589	0.81685352355721	0.00696643293515355
andreoletti	B	MAP3K4	0.562624133894383	0.816925293851532	0.0300916456050807
andreoletti	B	ZNF570	0.563323302527256	0.81774069050305	0.0401702017594116
andreoletti	B	TRAK1	0.563680037055824	0.818058720445119	0.0349836534655921
andreoletti	B	MBNL3	0.563918549648363	0.818205063613335	0.0216387767125877
andreoletti	B	LRIG2	0.564251109186338	0.818423806527277	0.0300037867136738
andreoletti	B	CHURC1,CHURC1-FNTB	0.564508280265556	0.818423806527277	0.00602015255536792
andreoletti	B	NA	0.564574822765147	0.818423806527277	0.0820100154030063
andreoletti	B	PYROXD1	0.56465161486958	0.818423806527277	0.0306172675659136
andreoletti	B	RRP12	0.564757871541034	0.818423806527277	0.00777668083187247
andreoletti	B	SACM1L	0.56513447124835	0.818723882357115	0.0261458221566955
andreoletti	B	TEP1	0.565240465978672	0.818723882357115	0.028272911642814
andreoletti	B	HEATR5A,RP11-176H8.1	0.565650891645544	0.818974124556138	0.0347441508308262
andreoletti	B	NA	0.565688840872109	0.818974124556138	0.040195442598503
andreoletti	B	EPB41L4A-AS1	0.565838449102877	0.818991208723429	0.00777600226039388
andreoletti	B	FOSL2	0.567556316572191	0.821277620985764	0.0104792941645262
andreoletti	B	HSPBP1	0.56779430950813	0.821422001316167	0.0201964988408617
andreoletti	B	NUP107	0.567977220698287	0.821486644587471	0.0299146322827338
andreoletti	B	CMTR2	0.568325091516299	0.821789785615904	0.0323483890407202
andreoletti	B	MANBAL	0.56867090643391	0.822089807087504	0.0364980340490945
andreoletti	B	MRPS12	0.569337852820542	0.82285380819856	0.01456951800685
andreoletti	B	OXNAD1	0.569537182018838	0.822941763369306	0.0152460349281014
andreoletti	B	RP11-22B23.1	0.569957569773723	0.823349012436859	0.0331284447499138
andreoletti	B	NAA25	0.570169349371679	0.823382248692562	0.0227382173516787
andreoletti	B	TRAPPC2L	0.570378075697877	0.823382248692562	0.00997186919968063
andreoletti	B	STAG3L2	0.570396217039757	0.823382248692562	0.026276375332871
andreoletti	B	LPCAT2	0.570641494780127	0.823536280592106	0.0198020192551345
andreoletti	B	RP11-345F18.2	0.570880938398155	0.823634035265085	0.0200389527307962
andreoletti	B	MINDY2	0.571303981704627	0.823634035265085	0.0300224019797313
andreoletti	B	SRSF11	0.571463836844489	0.823634035265085	0.00934258249073285
andreoletti	B	NA	0.571505509261493	0.823634035265085	0.0761333793908912
andreoletti	B	NOL11	0.571888767604909	0.823634035265085	0.0219618054150859
andreoletti	B	STAB1	0.572042292484748	0.823634035265085	0.0277194658903075
andreoletti	B	SC5D	0.572104517894807	0.823634035265085	0.0185735732311916
andreoletti	B	CNBP	0.572192033282073	0.823634035265085	0.00549968325568406
andreoletti	B	SEC23IP	0.572236930194005	0.823634035265085	0.0183007330216842
andreoletti	B	RPAP3	0.57249280917271	0.823634035265085	0.0196137054750935
andreoletti	B	MMAB	0.572581771285824	0.823634035265085	0.0244970079253769
andreoletti	B	SNHG11	0.572595940110191	0.823634035265085	0.0121149504057986
andreoletti	B	SEMA4D	0.57260786951224	0.823634035265085	0.0486159083469225
andreoletti	B	POMZP3	0.572649475637781	0.823634035265085	0.0439284304610046
andreoletti	B	LCLAT1	0.572985229164361	0.823917545832034	0.0254710475966654
andreoletti	B	ZKSCAN8	0.573397322337617	0.824257128380204	0.0129999350149776
andreoletti	B	RP11-517H2.6,CCR6	0.573498776014159	0.824257128380204	0.0332118260401995
andreoletti	B	PRKDC	0.573857989080295	0.824573991562909	0.030984990209343
andreoletti	B	SLC25A40	0.574775084584363	0.825469952922146	0.0282853846674773
andreoletti	B	PDE7B	0.574927762412899	0.825469952922146	0.0309986886816093
andreoletti	B	MGLL	0.574932388083212	0.825469952922146	0.0277374837410578
andreoletti	B	UFL1	0.57503712015778	0.825469952922146	0.0170956274764265
andreoletti	B	ZRANB2	0.575468485981665	0.825822815712933	0.0209551037225282
andreoletti	B	TMEM143	0.575697273953315	0.825822815712933	0.0385383666846313
andreoletti	B	PIP5K1B	0.575824193237687	0.825822815712933	0.0407594072142363
andreoletti	B	VTI1A	0.57607392481887	0.825822815712933	0.00753608570574815
andreoletti	B	SACM1L	0.576091461924511	0.825822815712933	0.0326941328655155
andreoletti	B	FPR1	0.576116674061218	0.825822815712933	0.010793172729104
andreoletti	B	WSB1	0.576675977427751	0.826425207102273	0.00793809733424125
andreoletti	B	ANKRD13D	0.57686039382308	0.826490192982296	0.0259245197467466
andreoletti	B	GLMP	0.577059555614053	0.826546818928655	0.0262514125837944
andreoletti	B	PITRM1	0.577178074802948	0.826546818928655	0.010242947794365201
andreoletti	B	SRRM1	0.577508634649729	0.82672717891277	0.00854856567928031
andreoletti	B	MFAP1	0.577582239078886	0.82672717891277	0.0296189962447075
andreoletti	B	ZNF821	0.577848082090112	0.826836606335008	0.0317130666062174
andreoletti	B	SNHG8	0.578139823634294	0.826836606335008	0.0120691697930141
andreoletti	B	SIDT1	0.578169935187154	0.826836606335008	0.0288405264137931
andreoletti	B	NDUFAF6	0.578298837474848	0.826836606335008	0.0129540247248997
andreoletti	B	RWDD2B	0.578392844203038	0.826836606335008	0.029765494463482
andreoletti	B	LMF1	0.578493456022373	0.826836606335008	0.0313992091125443
andreoletti	B	SKP2	0.578808102594406	0.827087413733723	0.0332016175749412
andreoletti	B	FBXO5	0.579300636253787	0.827137641394604	0.0262631995147824
andreoletti	B	CNOT4	0.579401863296006	0.827137641394604	0.0191985420133469
andreoletti	B	CHST15	0.579543625842816	0.827137641394604	0.0204966060054561
andreoletti	B	CSNK1E,TPTEP2-CSNK1E	0.579571740240156	0.827137641394604	0.0162877582871769
andreoletti	B	NFIC	0.579577483047853	0.827137641394604	0.0205520567747101
andreoletti	B	TCTN1	0.579778006044154	0.827137641394604	0.0161321557742284
andreoletti	B	NSMAF	0.579817501943449	0.827137641394604	0.0156680312570232
andreoletti	B	PARP4	0.580108984476482	0.827201704369231	0.0172360018166597
andreoletti	B	ACAD10	0.580140788122321	0.827201704369231	0.0370520532358996
andreoletti	B	IRF4	0.580777223095649	0.827571706729865	0.0231834902632499
andreoletti	B	CTD-3074O7.11,BBS1	0.58085670790735	0.827571706729865	0.015979057516589
andreoletti	B	HINT3	0.580879833533175	0.827571706729865	0.0164622206678278
andreoletti	B	USP37	0.58121465723639	0.827571706729865	0.0209396738875645
andreoletti	B	ZNF667-AS1	0.581273336366342	0.827571706729865	0.038694924300009
andreoletti	B	CFAP20	0.581311002600211	0.827571706729865	0.00981478212595321
andreoletti	B	TSEN15	0.581420865048288	0.827571706729865	0.0222319681498784
andreoletti	B	SLC35B3	0.581833761545709	0.827571706729865	0.0278440472110907
andreoletti	B	RBM14,RBM14-RBM4,RBM4	0.581842916854804	0.827571706729865	0.0178405424121697
andreoletti	B	NA	0.581886140676462	0.827571706729865	0.10794481866559
andreoletti	B	AOAH	0.582059134461427	0.827571706729865	0.00606275889135501
andreoletti	B	CMTM5	0.582071299702311	0.827571706729865	0.0596353156216839
andreoletti	B	CTBS	0.582630459572967	0.828168577192572	0.014870423772012
andreoletti	B	SCYL2	0.582858508190069	0.828250743914194	0.0269676540136263
andreoletti	B	TPRKB	0.583060157795218	0.828250743914194	0.0255455115737275
andreoletti	B	TTC21A	0.583106362533567	0.828250743914194	0.0391512649845703
andreoletti	B	CD3G	0.583346126084349	0.828326528857854	0.0217575503956423
